WHONET_ORG_CODE	REPLACED_BY	ORGANISM	TAXONOMIC_STATUS	COMMON	ORGANISM_TYPE	ANAEROBE	MORPHOLOGY	SUBKINGDOM_CODE	FAMILY_CODE	GENUS_GROUP	GENUS_CODE	SPECIES_GROUP	SEROVAR_GROUP	MSF_GRP_CLIN	SCT_CODE	SCT_TEXT	GBIF_TAXON_ID	GBIF_DATASET_ID	GBIF_TAXONOMIC_STATUS	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS
axy		Alcaligenes xylosoxidans	O		-			-		NFR	ACH			OTH	413415000	Achromobacter xylosoxidans xylosoxidans	3219795	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
ade		Alcaligenes xylosoxidans ss. denitrificans	O		-			-		NFR	ACH			OTH	413414001	Achromobacter denitrificans	3219786	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
axy		Alcaligenes xylosoxidans ss. xylosoxidans	O		-			-		NFR	ACH			OTH	413415000	Achromobacter xylosoxidans xylosoxidans	3219795	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
ail		Aliivibrio salmonicida	C		-						AII						8010829	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio
aii		Aliivibrio sp.	C		-						AII				440487005	Aliivibrio	4901866	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio
bpu		Alistipes putredinis	C		a	X		-			ALI			OTH			3228399	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
aoi		Alloiococcus otitis	C		+			+			ALO				396454000	Alloiococcus otitis	3227157	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus
alo		Alloiococcus sp.	C		+			+			ALO			OTH	396453006	Alloiococcus	3227156	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus
aal		Alternaria alternata	C		f						ALT				36703000	Alternaria alternata	2616163	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
alt		Alternaria sp.	C		f						ALT				75059003	Alternaria	7388975	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
shn		Alteromonas hanedai	O		-			-		NFR	SHE			OTH	113708005	Shewanella hanedai	3222835	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
alm		Alteromonas sp.	C		-			-			ALM			OTH	425811001	Alteromonas	3222173	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas
aly		Alysiella sp.	C		-			-			ALY			OTH	131211007	Alysiella species	3220193	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Alysiella
anc		Anaerobic Gram negative cocci	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
anb		Anaerobic Gram negative coccobacilli	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
an-		Anaerobic Gram negative organisms	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
anr		Anaerobic Gram negative rods	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
apc		Anaerobic Gram positive cocci	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
apb		Anaerobic Gram positive coccobacilli	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
an+		Anaerobic Gram positive organisms	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
apr		Anaerobic Gram positive rods	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
avc		Anaerobic Gram variable cocci	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
agb		Anaerobic Gram variable coccobacilli	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
avr		Anaerobic Gram variable rods	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
ana		Anaerobic organisms	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
ans		Anaerobic streptococci	C		a	X								OTH	114257001	Anaerobic Actinomycetes									
anp		Anaerobiospirillum sp.	C		a	X		-			ANP			OTH	131212000	Anaerobiospirillum species	3222903	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum
asn		Anaerobiospirillum succiniciproducens	C		a	X		-			ANP			OTH	55757006	Anaerobiospirillum	3222904	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum
aad		Anaerococcus degeneri	C		a	X		+			ANC			OTH	113757200	Anaerococcus degeneri	9280065		accepted	Bacteria	Firmicutes	Clostridia	Clostridiales		Anaerococcus
phy		Anaerococcus hydrogenalis	C		a	X		+			ANC			OTH			3226863	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales		Anaerococcus
plt		Anaerococcus lactolyticus	C		a	X		+			ANC			OTH			3226861	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales		Anaerococcus
ppp		Anaerococcus prevotii	C		a	X		+			ANC			OTH			3226871	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales		Anaerococcus
pte		Anaerococcus tetradius	C		a	X		+			ANC			OTH			3226867	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales		Anaerococcus
pva		Anaerococcus vaginalis	C		a	X		+			ANC			OTH			3226869	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales		Anaerococcus
afr		Anaerorhabdus furcosa	C		a	X					ARH				24716009	Anaerorhabdus furcosus	3228345	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus
arh		Anaerorhabdus sp.	C		a	X		-			ARH			OTH	131213005	Anaerorhabdus species	3228345	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus
anv		Anaerovibrio sp.	C		a	X		+			ANV			OTH	131214004	Anaerovibrio species	3226283	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerovibrio
amc		Anaplasma centrale	C		-			-			ANA			OTH	20128003	Anaplasma centrale	3221431	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
ama		Anaplasma marginale	C		-			-			ANA			OTH	19038003	Anaplasma marginale	3221432	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
apm		Anaplasma mesaeterum	C		-			-			ANA			OTH						Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
apo		Anaplasma ovis	C		-			-			ANA			OTH	46208006	Anaplasma ovis	3221433	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
aap		Anaplasma phagocytophilum	C		-			-			ANA			OTH	420364006	Anaplasma phagocytophilum	8315208	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
aas		Anaplasma sp.	C		-			-			ANA			OTH	3351007	Genus Anaplasma	3221426	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
abr		Ancylostoma braziliense	C		w						ANY				38193009	Ancylostoma brasiliense	8910033	4dd32523-a3a3-43b7-84df-4cda02f15cf7	accepted	Animalia	Nematoda	Secernentea	Strongylida	Ancylostomatidae	Ancylostoma
acu		Ancylostoma caninum	C		w						ANY				370595003	Neospora caninum	4558927	a43ec6d8-7b8a-4868-ad74-56b824c75698	accepted	Animalia	Nematoda	Secernentea	Strongylida	Ancylostomatidae	Ancylostoma
adu		Ancylostoma duodenale	O		w						AGC						4558925	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia					Agchylostoma
any		Ancylostoma sp.	C		w						ANY				17113000	Ancylostoma	2283489	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Strongylida	Ancylostomatidae	Ancylostoma
acs		Angiostrongylus cantonensis	C		w						ANG				48708001	Angiostrongylus cantonensis	5890402	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Strongylida	Metastrongylidae	Angiostrongylus
aco		Angiostrongylus costaricensis	C		w						ANG				72966005	Angiostrongylus costaricensis	7034925	4cec8fef-f129-4966-89b7-4f8439aba058	accepted	Animalia	Nematoda	Secernentea	Strongylida	Metastrongylidae	Angiostrongylus
ang		Angiostrongylus sp.	C		w						ANG				417871007	Angiostrongylus sp.	5430007	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Strongylida	Metastrongylidae	Angiostrongylus
ank		Anisakis sp.	C		w						ANK				418007006	Anisakis sp.	2284294	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Ascaridida	Anisakidae	Anisakis
afn		Aphanoascus fulvescens	C		f						APH				48136002	Aphanoascus fulvescens	2596294	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Aphanoascus
aph		Aphanoascus sp.	C		f						APH				44312001	Aphanoascus	2596285	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Aphanoascus
aim		Apiotrichum montevideense	C		f						AIT						9789579		accepted	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Kalmanozyma
ait		Apiotrichum sp.	C		f						AIT						7239018		accepted	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Kalmanozyma
ppr		Arachnia propionica	O		a	X					PUP						9309860	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium
tbn		Arcanobacterium bernardiae	O		+			+			TRL	COF		OTH	704975008	Trueperella bernardiae	7351880	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Actinomycetaceae	Trueperella
ahe		Arcanobacterium haemolyticum	C		+			+			ARB	COF		OTH	44723000	Arcanobacterium haemolyticum	3225738	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Actinomycetaceae	Arcanobacterium
apy		Arcanobacterium pyogenes	O		+			+			TRL	COF		OTH			8216478	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Actinomycetaceae	Trueperella
arb		Arcanobacterium sp.	C		+			+			ARB	COF		OTH	131216002	Arcanobacterium species	3225736	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Actinomycetaceae	Arcanobacterium
abu		Arcobacter butzleri	C		-			-			ARC			OTH	114207009	Arcobacter butzleri	3223377	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter
acy		Arcobacter cryaerophilus	C		-			-			ARC			OTH	7858008	Arcobacter cryaerophilus	3223372	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter
ant		Arcobacter nitrofigilis	C		-			-			ARC			OTH	408629003	Arcobacter nitrofigilis	3223379	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter
arc		Arcobacter sp.	C		-			-			ARC			OTH	131407003	Arcobacter species	3223371	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter
arr		Arthrinium sp.	C		f						ARR				415874003	Arthrinium species	2569332	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium
atb		Arthrobacter sp.	C		+			+			ATB			OTH	131217006	Arthrobacter species	3223550	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Micrococcaceae	Arthrobacter
abl		Arthroderma borellii	C		f						ARD				62457003	Arthroderma borelli	2596014	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma
acj		Arthroderma cajetani	O		f						NAN						2596010	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
ack		Arthroderma cookiellum	O		f						NAN						2596003	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
acc		Arthroderma corniculatum	O		f						NAN						2596018	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
afm		Arthroderma fulvum	O		f						NAN				38383008	Nannizzia fulva	2596000	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
agu		Arthroderma grubyi	C		f						ARD				53815009	Arthroderma grubyi	2596071	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma
agy		Arthroderma gypseum	C		f						ARD				27771001	Arthroderma gypseum	2596086	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma
ain		Arthroderma incurvatum	O		f						MIS						7379643	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum
aob		Arthroderma obtusum	O		f						NAN						2596024	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
aot		Arthroderma otae	O		f						NAN						2596020	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
ape		Arthroderma persicolor	C		f						ARD				60780004	Arthroderma persicolor	2596006	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma
ara		Arthroderma racemosum	O		f						NAN						2596022	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
ard		Arthroderma sp.	C		f						ARD				11860003	Arthroderma	2596064	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma
aka		Arthrographis kalrae	C		f						ART				6791000	Arthrographis kalrae	2626735	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes		Eremomycetaceae	Arthrographis
art		Arthrographis sp.	C		f						ART				112406004	Arthrographis	2626724	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes		Eremomycetaceae	Arthrographis
arx		Arxiozyma sp.	C		f						ARX						2599111	0938172b-2086-439c-a1dd-c21cb0109ed5	doubtful	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Arxiozyma
tpi		Arxiozyma telluris	O		f						KAZ						5260329	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
cig		Asaccharospora irregularis	C		a	X					ASA			OTH			7899222	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Asaccharospora
alu		Ascaris lumbricoides	C		w						ASC				19061001	Ascaris lumbricoides	4558786	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Nematoda	Secernentea	Ascaridida	Ascarididae	Ascaris
asc		Ascaris sp.	C		w						ASC				372370009	Ascaris sp.	1483572	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Nematoda	Secernentea	Ascaridida	Ascarididae	Ascaris
acl		Aspergillus clavatus	C		f						ASP				87240002	Aspergillus clavatus	5259955	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
afs		Aspergillus fischerianus	C		f						ASP				41287002	Aspergillus fischeri	5488764	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
afv		Aspergillus flavipes	C		f						ASP				54120001	Aspergillus flavipes	5259935	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
afl		Aspergillus flavus	C		f						ASP				66821001	Aspergillus flavus	5259820	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
afu		Aspergillus fumigatus	C		f						ASP				32684000	Aspergillus fumigatus	5260010	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
afp		Aspergillus fumigatus var. phialiseptus	C		f						ASP				127545002	Aspergillus fumigatus, serotype 1	5260010	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
agl		Aspergillus glaucus complex	C		f						ASP				243492005	Aspergillus glaucus group	8629532	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
agl		Aspergillus glaucus group	O		f						ASP				243492005	Aspergillus glaucus group	8629532	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
and		Aspergillus nidulans	C		f						ASP				60264008	Aspergillus nidulans	5260160	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ani		Aspergillus niger	C		f						ASP				89354002	Aspergillus niger	3465658	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ars		Aspergillus restrictus	C		f						ASP				12871004	Aspergillus restrictus	5259866	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
asp		Aspergillus sp.	C		f						ASP				115994009	Aspergillus species	8884233	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
asy		Aspergillus sydowii	C		f						ASP				46388006	Aspergillus sydowi	5259996	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ate		Aspergillus terreus	C		f						ASP				26406003	Aspergillus terreus	5259838	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
avl		Aspergillus versicolor	C		f						ASP				48315007	Aspergillus versicolor	5259999	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
asv		Astrovirus	C		v										33160002	Human astrovirus	9848053	1ec61203-14fa-4fbd-8ee5-a4a80257b45a	doubtful	Viruses				Astroviridae	Astrovirus
lmi		Atopobium minutum	C		a	X		+			ATO			OTH	113630002	Atopobium minutum	3223456	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Coriobacteriales	Coriobacteriaceae	Atopobium
apv		Atopobium parvulum	C		a	X		+			ATO			OTH	113631003	Atopobium parvulum	3223450	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Coriobacteriales	Coriobacteriaceae	Atopobium
arm		Atopobium rimae	C		a	X		+			ATO			OTH	113632005	Atopobium rimae	3223453	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Coriobacteriales	Coriobacteriaceae	Atopobium
ato		Atopobium sp.	C		a	X		+			ATO			OTH	131250006	Atopobium species	3223447	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Coriobacteriales	Coriobacteriaceae	Atopobium
aub		Aureobacterium sp.	O		+			+			AUB				131389003	Aureobacterium sp.	3225250	52a423d2-0486-4e77-bcee-6350d708d6ff	synonym	Bacteria	Actinobacteria		Actinomycetales	Microbacteriaceae	Microbacterium
apu		Aureobasidium pullulans (H. dematioides)	C		f						AUS				39129008	Aureobasidium pullulans	3524384	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
are		Aureobasidium sp.	C		f						AUS				34121008	Aureobasidium	9269560	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
pav		Avibacterium avium	C		-			-			AVA			OTH			3222191	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
pgl		Avibacterium gallinarum	C		-			-			AVA			OTH	429076006	Avibacterium gallinarum	3222194	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
hpg		Avibacterium paragallinarum	C		-			-			AVA			OTH			3222196	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
ava		Avibacterium sp.	C		-			-			AVA			OTH			3222190	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
pvo		Avibacterium volantium	C		-			-			AVA			OTH			3222198	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Avibacterium
rfa		Azospirillum brasilense	C		-			-		NFR	AZO			OTH			5910930	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
bkv		BK virus	C		v										83397001	BK polyomavirus									
bbb		Babesia bigemina	C		w						BBS				4284001	Babesia bigemina									
bbo		Babesia bovis	C		w						BBS				22405002	Babesia bovis									
bbd		Babesia divergens	C		w						BBS				86432002	Babesia divergens	8449682	a6c6cead-b5ce-4a4e-8cf5-1542ba708dec	accepted	Chromista	Myzozoa		Piroplasmida	Babesiidae	Babesia
